id,code
1279,"int solution ( int X , int [ ] A ) { int size = A . length ; int [ ] check = new int [ X ] ; int cmp = 0 ; int time = - 1 ; for ( int x = 0 ; x < size ; x ++ ) { int temp = A [ x ] ; if ( temp <= X ) { if ( check [ temp - 1 ] > 0 ) { continue ; } check [ temp - 1 ] ++ ; cmp ++ ; } if ( cmp == X ) { time = x ; break ; } } return time ; }"
1280,"void main ( String [ ] args ) throws Exception { BigInteger bad1 = new BigInteger ( DH_GRP_14_P ) ; BigInteger good1 = new BigInteger ( 1 , DH_GRP_14_P ) ; byte [ ] augmentedBytes = new byte [ DH_GRP_14_P . length + 1 ] ; System . arraycopy ( DH_GRP_14_P , 0 , augmentedBytes , 1 , DH_GRP_14_P . length ) ; BigInteger good2 = new BigInteger ( augmentedBytes ) ; System . out . println ( bad1 ) ; System . out . println ( good1 ) ; System . out . println ( good1 . equals ( good2 ) ) ; System . out . println ( good1 . isProbablePrime ( 50 ) ) ; }"
1281,"void main ( String [ ] args ) throws Exception { KeyPairGenerator hostKeyGen = KeyPairGenerator . getInstance ( ""DH"" ) ; BigInteger p = new BigInteger ( modp2048 , 16 ) ; BigInteger g = BigInteger . valueOf ( 2L ) ; System . out . println ( ""p bits: "" + p . bitLength ( ) ) ; System . out . println ( ""g bits: "" + g . bitLength ( ) ) ; DHParameterSpec dhGrp14KeySpec = new DHParameterSpec ( p , p ) ; hostKeyGen . initialize ( dhGrp14KeySpec ) ; System . out . println ( ""Creating Host DH private key..."" ) ; KeyPair hostKey = hostKeyGen . generateKeyPair ( ) ; System . out . println ( ""Initiating host side Schannel..."" ) ; KeyAgreement schannel = KeyAgreement . getInstance ( ""DH"" ) ; schannel . init ( hostKey . getPrivate ( ) ) ; }"
1282,"int solution ( int N ) { int gap = 0 ; String binaryStr = Integer . toBinaryString ( N ) ; String [ ] zeroArrays = binaryStr . split ( ""1"" ) ; System . out . println ( Arrays . toString ( zeroArrays ) ) ; for ( String zeroArray : zeroArrays ) { gap = zeroArray . length ( ) > gap ? zeroArray . length ( ) : gap ; } return gap ; }"
1283,"int solution ( int N ) { int result = 0 ; while ( N > 0 ) { if ( ( N & 1 ) == 1 ) { int temp = 0 ; while ( ( N >>= 1 ) > 0 && ( ( N & 1 ) != 1 ) ) { temp ++ ; } result = Math . max ( result , temp ) ; } else { N >>= 1 ; } } return result ; }"
1284,"void main ( String [ ] args ) { Scanner input = new Scanner ( System . in ) ; int x = 0 ; int [ ] list1Array = new int [ 1 ] ; System . out . println ( ""Enter list1: "" ) ; while ( input . hasNext ( ) ) { list1Array [ x ] = input . nextInt ( ) ; x ++ ; int [ ] temp = new int [ list1Array . length + 1 ] ; for ( int i = 0 ; i < list1Array . length ; i ++ ) { temp [ i ] = list1Array [ i ] ; } list1Array = temp ; } }"
1285,"void main ( String [ ] args ) { Scanner input = new Scanner ( System . in ) ; System . out . println ( ""Enter elemnt size "" ) ; int size = input . nextInt ( ) ; int x = 0 ; int [ ] list1Array = new int [ size ] ; for ( int y = 0 ; y < size ; y ++ ) { System . out . println ( ""Enter number"" ) ; list1Array [ x ] = input . nextInt ( ) ; x ++ ; } System . out . println ( Arrays . toString ( list1Array ) ) ; }"
1286,"String compressBad ( String str ) { String compressedString = """" ; if ( str != null && str . length ( ) > 0 ) { int countConsecutive = 1 ; char prevChar = str . charAt ( 0 ) ; for ( int i = 1 ; i < str . length ( ) ; i ++ ) { if ( str . charAt ( i ) != prevChar ) { compressedString += String . valueOf ( prevChar ) + countConsecutive ; prevChar = str . charAt ( i ) ; countConsecutive = 1 ; continue ; } countConsecutive ++ ; } compressedString += String . valueOf ( prevChar ) + countConsecutive ; } return compressedString ; }"
1287,"String compressBad ( String str ) { int countConsecutive = 0 ; String compressedString = """" ; for ( int i = 0 ; i < str . length ( ) ; i ++ ) { countConsecutive ++ ; if ( str . length ( ) == ( i + 1 ) ) { compressedString += """" + str . charAt ( i ) + countConsecutive ; countConsecutive = 0 ; break ; } else if ( str . charAt ( i ) != str . charAt ( i + 1 ) ) { compressedString += """" + str . charAt ( i ) + countConsecutive ; countConsecutive = 0 ; } } return compressedString ; }"
1288,"void paintComponent ( Graphics g ) { super . paintComponent ( g ) ; Graphics2D g2 = ( Graphics2D ) g ; g2 . setRenderingHint ( RenderingHints . KEY_ANTIALIASING , RenderingHints . VALUE_ANTIALIAS_ON ) ; double xScale = ( ( double ) getWidth ( ) - ( 2 * padding ) - labelPadding ) / ( scores . size ( ) - 1 ) ; double yScale = ( ( double ) getHeight ( ) - 2 * padding - labelPadding ) / ( getMaxScore ( ) - getMinScore ( ) ) ; List < Point > graphPoints = new ArrayList < > ( ) ; for ( int i = 0 ; i < scores . size ( ) ; i ++ ) { int x1 = ( int ) ( i * xScale + padding + labelPadding ) ; int y1 = ( int ) ( ( getMaxScore ( ) - scores . get ( i ) ) * yScale + padding ) ; graphPoints . add ( new Point ( x1 , y1 ) ) ; } g2 . setColor ( Color . WHITE ) ; g2 . fillRect ( padding + labelPadding , padding , getWidth ( ) - ( 2 * padding ) - labelPadding , getHeight ( ) - 2 * padding - labelPadding ) ; g2 . setColor ( Color . BLACK ) ; for ( int i = 0 ; i < numberYDivisions + 1 ; i ++ ) { int x0 = padding + labelPadding ; int x1 = pointWidth + padding + labelPadding ; int y0 = getHeight ( ) - ( ( i * ( getHeight ( ) - padding * 2 - labelPadding ) ) / numberYDivisions + padding + labelPadding ) ; int y1 = y0 ; if ( scores . size ( ) > 0 ) { g2 . setColor ( gridColor ) ; g2 . drawLine ( padding + labelPadding + 1 + pointWidth , y0 , getWidth ( ) - padding , y1 ) ; g2 . setColor ( Color . BLACK ) ; String yLabel = ( ( int ) ( ( getMinScore ( ) + ( getMaxScore ( ) - getMinScore ( ) ) * ( ( i * 1.0 ) / numberYDivisions ) ) * 100 ) ) / 100.0 + """" ; FontMetrics metrics = g2 . getFontMetrics ( ) ; int labelWidth = metrics . stringWidth ( yLabel ) ; g2 . drawString ( yLabel , x0 - labelWidth - 5 , y0 + ( metrics . getHeight ( ) / 2 ) - 3 ) ; } g2 . drawLine ( x0 , y0 , x1 , y1 ) ; } for ( int i = 0 ; i < scores . size ( ) ; i ++ ) { if ( scores . size ( ) > 1 ) { int x0 = i * ( getWidth ( ) - padding * 2 - labelPadding ) / ( scores . size ( ) - 1 ) + padding + labelPadding ; int x1 = x0 ; int y0 = getHeight ( ) - padding - labelPadding ; int y1 = y0 - pointWidth ; if ( ( i % ( ( int ) ( ( scores . size ( ) / 20.0 ) ) + 1 ) ) == 0 ) { g2 . setColor ( gridColor ) ; g2 . drawLine ( x0 , getHeight ( ) - padding - labelPadding - 1 - pointWidth , x1 , padding ) ; g2 . setColor ( Color . BLACK ) ; String xLabel = i + """" ; FontMetrics metrics = g2 . getFontMetrics ( ) ; int labelWidth = metrics . stringWidth ( xLabel ) ; g2 . drawString ( xLabel , x0 - labelWidth / 2 , y0 + metrics . getHeight ( ) + 3 ) ; } g2 . drawLine ( x0 , y0 , x1 , y1 ) ; } } g2 . drawLine ( padding + labelPadding , getHeight ( ) - padding - labelPadding , padding + labelPadding , padding ) ; g2 . drawLine ( padding + labelPadding , getHeight ( ) - padding - labelPadding , getWidth ( ) - padding , getHeight ( ) - padding - labelPadding ) ; Stroke oldStroke = g2 . getStroke ( ) ; g2 . setColor ( lineColor ) ; g2 . setStroke ( GRAPH_STROKE ) ; for ( int i = 0 ; i < graphPoints . size ( ) - 1 ; i ++ ) { int x1 = graphPoints . get ( i ) . x ; int y1 = graphPoints . get ( i ) . y ; int x2 = graphPoints . get ( i + 1 ) . x ; int y2 = graphPoints . get ( i + 1 ) . y ; g2 . drawLine ( x1 , y1 , x2 , y2 ) ; } g2 . setStroke ( oldStroke ) ; g2 . setColor ( pointColor ) ; for ( int i = 0 ; i < graphPoints . size ( ) ; i ++ ) { int x = graphPoints . get ( i ) . x - pointWidth / 2 ; int y = graphPoints . get ( i ) . y - pointWidth / 2 ; int ovalW = pointWidth ; int ovalH = pointWidth ; g2 . fillOval ( x , y , ovalW , ovalH ) ; } }"
1289,"void paintComponent ( Graphics g ) { super . paintComponent ( g ) ; Graphics2D gg = ( Graphics2D ) g ; gg . setRenderingHint ( RenderingHints . KEY_ANTIALIASING , RenderingHints . VALUE_ANTIALIAS_ON ) ; Font font = new Font ( ""Arial"" , Font . PLAIN , 15 ) ; String string = ""Distance (m)"" ; FontMetrics metrics = g . getFontMetrics ( font ) ; int width = metrics . stringWidth ( string ) ; int height = metrics . getHeight ( ) ; gg . setFont ( font ) ; gg . drawString ( string , ( getWidth ( ) - width ) / 2 , 11 ) ; }"
1290,"int solution ( int X , int [ ] A ) { int list [ ] = A ; int sum = 0 ; int searchedValue = X ; int sumV = searchedValue * ( searchedValue + 1 ) / 2 ; List < Integer > arrayList = new ArrayList < Integer > ( ) ; for ( int iii = 0 ; iii < list . length ; iii ++ ) { if ( list [ iii ] <= searchedValue && ! arrayList . contains ( list [ iii ] ) ) { sum += list [ iii ] ; if ( sum == sumV ) { return iii ; } arrayList . add ( list [ iii ] ) ; } } return - 1 ; }"
1291,"int solution ( int X , int [ ] A ) { Set < Integer > set = new HashSet < Integer > ( ) ; int sum1 = 0 , sum2 = 0 ; for ( int i = 0 ; i <= X ; i ++ ) { sum1 += i ; } for ( int i = 0 ; i < A . length ; i ++ ) { if ( set . contains ( A [ i ] ) ) continue ; set . add ( A [ i ] ) ; sum2 += A [ i ] ; if ( sum1 == sum2 ) return i ; } return - 1 ; }"
1292,"void main ( String [ ] args ) { String s = ""aaaabbccccdddeee"" ; String s1 = """" ; String s2 = """" ; int count = 0 ; for ( int i = 0 ; i < s . length ( ) ; i ++ ) { if ( s1 . indexOf ( s . charAt ( i ) ) < 0 ) { s1 = s1 + s . charAt ( i ) ; } } for ( int i = 0 ; i < s1 . length ( ) ; i ++ ) { for ( int j = 0 ; j < s . length ( ) ; j ++ ) { if ( s1 . charAt ( i ) == s . charAt ( j ) ) { count ++ ; } } s2 = s2 + s1 . charAt ( i ) + count ; count = 0 ; } System . out . println ( s2 ) ; }"
1293,"void main ( String [ ] args ) { String string = ""aaabbbbbaccc"" ; int counter ; String result = """" ; int i = 0 ; while ( i < string . length ( ) ) { counter = 1 ; for ( int j = i + 1 ; j < string . length ( ) ; j ++ ) { System . out . println ( ""string length ="" + string . length ( ) ) ; if ( string . charAt ( i ) == string . charAt ( j ) ) { counter ++ ; } } result = result + string . charAt ( i ) + counter ; string = string . replaceAll ( String . valueOf ( string . charAt ( i ) ) , """" ) ; } System . out . println ( ""result is = "" + result ) ; }"
1294,boolean deleteRecursive ( File path ) throws FileNotFoundException { if ( ! path . exists ( ) ) throw new FileNotFoundException ( path . getAbsolutePath ( ) ) ; boolean ret = true ; if ( path . isDirectory ( ) ) { for ( File f : path . listFiles ( ) ) { ret = ret && deleteRecursive ( f ) ; } } return ret && path . delete ( ) ; }
1295,"void deleteRecursive ( File path ) { File [ ] c = path . listFiles ( ) ; System . out . println ( ""Cleaning out folder:"" + path . toString ( ) ) ; for ( File file : c ) { if ( file . isDirectory ( ) ) { System . out . println ( ""Deleting file:"" + file . toString ( ) ) ; deleteRecursive ( file ) ; file . delete ( ) ; } else { file . delete ( ) ; } } path . delete ( ) ; }"
1296,int countClamps ( int [ ] arr ) { int result = 0 ; for ( int i = 1 ; i < arr . length ; ++ i ) { if ( arr [ i ] == arr [ i - 1 ] && ( i == arr . length - 1 || arr [ i ] != arr [ i + 1 ] ) ) { ++ result ; } } return result ; }
1297,int countClamps ( int [ ] arr ) { int result = 0 ; int prev = 0 ; boolean same = false ; for ( int i = 0 ; i < arr . length ; i ++ ) { if ( i == 0 ) { prev = arr [ i ] ; } else { if ( arr [ i ] == prev ) { if ( ! same ) { result ++ ; same = true ; } } else { prev = arr [ i ] ; same = false ; } } } return result ; }
1298,"void main ( String [ ] args ) throws Exception { String strA = ""1234567890"" ; String strB = ""1234567890"" ; char [ ] charA = getBackingArray ( strA ) ; char [ ] charB = getBackingArray ( strB ) ; char [ ] subA1 = getBackingArray ( strA . substring ( 1 ) ) ; char [ ] subA2 = getBackingArray ( strA . substring ( 0 , 9 ) ) ; System . out . println ( ""charA address: "" + System . identityHashCode ( charA ) ) ; System . out . println ( ""charB address: "" + System . identityHashCode ( charB ) ) ; System . out . println ( ""subA1 address: "" + System . identityHashCode ( subA1 ) ) ; System . out . println ( ""subA2 address: "" + System . identityHashCode ( subA2 ) ) ; System . out . println ( ""charA == charB: "" + ( charA == charB ) ) ; System . out . println ( ""charA == subA1: "" + ( charA == subA1 ) ) ; System . out . println ( ""charA == subA2: "" + ( charA == subA2 ) ) ; }"
1299,void main ( String args [ ] ) { Object sharedObject = new Object ( ) ; MyClass sampleA = new MyClass ( ) ; sampleA . myObject = sharedObject ; MyClass sampleB = new MyClass ( ) ; sampleB . myObject = sharedObject ; System . out . println ( sampleA . sharedObject == sampleB . sharedObject ) ; System . out . println ( sampleA == sampleB ) ; }
1300,"void main ( String [ ] args ) { System . out . println ( ""Enter Number to convert into words"" ) ; Scanner sc = new Scanner ( System . in ) ; long num = sc . nextInt ( ) ; int rem = 0 ; int i = 0 ; while ( num > 0 ) { if ( i == 0 ) { rem = ( int ) ( num % 1000 ) ; printText ( rem ) ; num = num / 1000 ; i ++ ; } else if ( num > 0 ) { rem = ( int ) ( num % 100 ) ; if ( rem > 0 ) text = denom . values ( ) [ i - 1 ] + "" "" + text ; printText ( rem ) ; num = num / 100 ; i ++ ; } } if ( i > 0 ) System . out . println ( text ) ; else System . out . println ( ""Zero"" ) ; }"
1301,"void main ( String ... args ) { processor = new DefaultProcessor ( ) ; long [ ] values = new long [ ] { 0 , 4 , 10 , 12 , 100 , 108 , 299 , 1000 , 1003 , 2040 , 45213 , 100000 , 100005 , 100010 , 202020 , 202022 , 999999 , 1000000 , 1000001 , 10000000 , 10000007 , 99999999 , Long . MAX_VALUE , Long . MIN_VALUE } ; String [ ] strValues = new String [ ] { ""0"" , ""1.30"" , ""0001.00"" , ""3.141592"" } ; for ( long val : values ) { System . out . println ( val + "" = "" + processor . getName ( val ) ) ; } for ( String strVal : strValues ) { System . out . println ( strVal + "" = "" + processor . getName ( strVal ) ) ; } StringBuilder bigNumber = new StringBuilder ( ) ; for ( int d = 0 ; d < 66 ; d ++ ) { bigNumber . append ( ( char ) ( ( Math . random ( ) * 10 ) + '0' ) ) ; } bigNumber . append ( ""."" ) ; for ( int d = 0 ; d < 26 ; d ++ ) { bigNumber . append ( ( char ) ( ( Math . random ( ) * 10 ) + '0' ) ) ; } System . out . println ( bigNumber . toString ( ) + "" = "" + processor . getName ( bigNumber . toString ( ) ) ) ; }"
1302,"void transform ( XSSFWorkbook workbookOld , HSSFWorkbook workbookNew , XSSFRow rowOld , HSSFRow rowNew ) { HSSFCell cellNew ; rowNew . setHeight ( rowOld . getHeight ( ) ) ; for ( Cell cell : rowOld ) { cellNew = rowNew . createCell ( cell . getColumnIndex ( ) , cell . getCellType ( ) ) ; if ( cellNew != null ) this . transform ( workbookOld , workbookNew , ( XSSFCell ) cell , cellNew ) ; } this . lastColumn = Math . max ( this . lastColumn , rowOld . getLastCellNum ( ) ) ; }"
1303,"void transform ( Integer hash , HSSFCellStyle styleOld , XSSFCellStyle styleNew ) { styleNew . setAlignment ( styleOld . getAlignment ( ) ) ; styleNew . setBorderBottom ( styleOld . getBorderBottom ( ) ) ; styleNew . setBorderLeft ( styleOld . getBorderLeft ( ) ) ; styleNew . setBorderRight ( styleOld . getBorderRight ( ) ) ; styleNew . setBorderTop ( styleOld . getBorderTop ( ) ) ; styleNew . setDataFormat ( this . transform ( styleOld . getDataFormat ( ) ) ) ; styleNew . setFillBackgroundColor ( styleOld . getFillBackgroundColor ( ) ) ; styleNew . setFillForegroundColor ( styleOld . getFillForegroundColor ( ) ) ; styleNew . setFillPattern ( styleOld . getFillPattern ( ) ) ; styleNew . setFont ( this . transform ( styleOld . getFont ( this . workbookOld ) ) ) ; styleNew . setHidden ( styleOld . getHidden ( ) ) ; styleNew . setIndention ( styleOld . getIndention ( ) ) ; styleNew . setLocked ( styleOld . getLocked ( ) ) ; styleNew . setVerticalAlignment ( styleOld . getVerticalAlignment ( ) ) ; styleNew . setWrapText ( styleOld . getWrapText ( ) ) ; this . styleMap . put ( hash , styleNew ) ; }"
1304,"boolean isAnagram ( String a , String b ) { a = a . toLowerCase ( ) ; b = b . toLowerCase ( ) ; if ( a . length ( ) != b . length ( ) ) { return false ; } char [ ] chars = a . toCharArray ( ) ; for ( char c : chars ) { int index = b . indexOf ( c ) ; if ( index != - 1 ) { b = b . substring ( 0 , index ) + b . substring ( index + 1 , b . length ( ) ) ; } else { return false ; } } return b . isEmpty ( ) ; }"
1305,"boolean isAnagram ( String s1 , String s2 ) { if ( s1 . length ( ) != s2 . length ( ) ) return false ; int n = s1 . length ( ) ; int [ ] charMap = new int [ 256 ] ; for ( int i = 0 ; i < n ; i ++ ) { char c1 = s1 . charAt ( i ) ; charMap [ c1 ] ++ ; char c2 = s2 . charAt ( i ) ; charMap [ c2 ] -- ; } for ( int i = 0 ; i < charMap . length ; i ++ ) { if ( charMap [ i ] != 0 ) return false ; } return true ; }"
1306,"void drawTable ( PDPage page , PDPageContentStream contentStream , float y , float margin , String [ ] [ ] content ) throws IOException { final int rows = content . length ; final int cols = content [ 0 ] . length ; final float rowHeight = 20f ; final float tableWidth = page . getCropBox ( ) . getWidth ( ) - margin - margin ; final float tableHeight = rowHeight * rows ; final float colWidth = tableWidth / ( float ) cols ; final float cellMargin = 5f ; float nexty = y ; for ( int i = 0 ; i <= rows ; i ++ ) { contentStream . drawLine ( margin , nexty , margin + tableWidth , nexty ) ; nexty -= rowHeight ; } float nextx = margin ; for ( int i = 0 ; i <= cols ; i ++ ) { contentStream . drawLine ( nextx , y , nextx , y - tableHeight ) ; nextx += colWidth ; } contentStream . setFont ( PDType1Font . HELVETICA_BOLD , 12 ) ; float textx = margin + cellMargin ; float texty = y - 15 ; for ( int i = 0 ; i < content . length ; i ++ ) { for ( int j = 0 ; j < content [ i ] . length ; j ++ ) { String text = content [ i ] [ j ] ; contentStream . beginText ( ) ; contentStream . moveTextPositionByAmount ( textx , texty ) ; contentStream . drawString ( text ) ; contentStream . endText ( ) ; textx += colWidth ; } texty -= rowHeight ; textx = margin + cellMargin ; } }"
